parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
83401:001:1637,9.4478,attribute:mets,reported_m2,412.169381,4262.596382,5.0,comparable,
83401:001:1653,0.0837,attribute:mets,reported_m2,412.169381,492336.53644,5.0,comparable,
83401:001:1654,0.6417,attribute:mets,reported_m2,412.169381,64130.852579,5.0,comparable,
83401:001:1692,0.6685,geometry,capped_to_land_area,412.169381,61555.853553,5.0,comparable,
83401:001:1693,13.1219,geometry,capped_to_land_area,412.169381,3041.080034,5.0,comparable,
83501:001:0002,3.7452,geometry,capped_to_land_area,412.169381,10905.270239,5.0,comparable,
83501:001:0003,1.1359,geometry,capped_to_land_area,412.169381,36185.710098,5.0,comparable,
83501:001:0006,13.0079,geometry,capped_to_land_area,412.169381,3068.608161,5.0,comparable,
83501:001:0009,5.0587,geometry,capped_to_land_area,412.169381,8047.733232,5.0,comparable,
83501:001:0010,0.0356,geometry,capped_to_land_area,412.169381,1157679.160112,5.0,comparable,
83501:001:0011,4.9839,geometry,capped_to_land_area,412.169381,8170.017075,5.0,comparable,
83501:001:0012,0.0258,attribute:mets,reported_m2,412.169381,1597455.74031,5.0,comparable,
83501:001:0015,1.6448,attribute:mets,reported_m2,412.169381,24958.936102,5.0,comparable,
83501:001:0016,4.6061,attribute:mets,reported_m2,412.169381,8848.337661,5.0,comparable,
83501:001:0017,0.4295,attribute:mets,reported_m2,412.169381,95864.931548,5.0,comparable,
83501:001:0018,11.2516,geometry,capped_to_land_area,412.169381,3563.206842,5.0,comparable,
83501:001:0039,0.1028,attribute:mets,reported_m2,412.169381,400842.977626,5.0,comparable,
83501:001:0040,0.087082,geometry,geodesic_wgs84_pyproj,412.169381,473211.799224,5.0,comparable,
83501:001:0045,0.1816,geometry,capped_to_land_area,412.169381,226865.518172,5.0,comparable,
83501:001:0054,1.4585,geometry,capped_to_land_area,412.169381,28159.813576,5.0,comparable,
83501:001:0055,0.0259,attribute:mets,reported_m2,412.169381,1591287.571429,5.0,comparable,
83501:001:0078,1.6847,geometry,capped_to_land_area,412.169381,24365.446726,5.0,comparable,
83501:001:0085,0.8656,geometry,capped_to_land_area,412.169381,47516.610559,5.0,comparable,
83501:001:0102,0.5274,geometry,capped_to_land_area,412.169381,78051.190937,5.0,comparable,
83501:001:0107,0.7318,geometry,capped_to_land_area,412.169381,56222.681197,5.0,comparable,
83501:001:0140,1.4173,geometry,capped_to_land_area,412.169381,28981.308192,5.0,comparable,
83501:001:0141,1.0241,attribute:mets,reported_m2,412.169381,40146.985744,5.0,comparable,
83501:001:0142,0.8494,geometry,capped_to_land_area,412.169381,48424.768189,5.0,comparable,
83501:001:0143,3.7752,geometry,capped_to_land_area,412.169381,10817.815771,5.0,comparable,
83501:001:0150,0.1293,attribute:mets,reported_m2,412.169381,318669.822892,5.0,comparable,
83501:001:0151,0.7446,attribute:mets,reported_m2,412.169381,55254.469648,5.0,comparable,
83501:001:0163,4.4413,attribute:mets,reported_m2,412.169381,9180.376939,5.0,comparable,
83501:001:0164,5.5808,attribute:mets,reported_m2,412.169381,7285.489195,5.0,comparable,
83501:001:0165,1.6904,attribute:mets,reported_m2,412.169381,24282.949657,5.0,comparable,
83501:001:0166,2.8148,attribute:mets,reported_m2,412.169381,14542.936656,5.0,comparable,
83501:001:0181,0.1939,geometry,capped_to_land_area,412.169381,212468.014956,5.0,comparable,
83501:001:0204,0.4593,attribute:mets,reported_m2,412.169381,89638.598084,5.0,comparable,
83501:001:0205,1.3468,geometry,capped_to_land_area,412.169381,30503.607143,5.0,comparable,
83501:001:0214,1.7831,geometry,capped_to_land_area,412.169381,23015.326174,5.0,comparable,
83501:001:0215,0.6885,geometry,capped_to_land_area,412.169381,59764.833842,5.0,comparable,
83501:001:0218,5.7735,attribute:mets,reported_m2,412.169381,7038.986421,5.0,comparable,
83501:001:0219,1.2227,geometry,capped_to_land_area,412.169381,33609.771898,5.0,comparable,
83501:001:0220,0.7424,geometry,capped_to_land_area,412.169381,55418.504984,5.0,comparable,
83501:001:0221,6.5861,geometry,capped_to_land_area,412.169381,6158.170708,5.0,comparable,
83501:001:0222,0.1727,geometry,capped_to_land_area,412.169381,238562.061957,5.0,comparable,
83501:001:0229,0.1112,attribute:mets,reported_m2,412.169381,370555.918165,5.0,comparable,
83501:001:0232,0.1418,attribute:mets,reported_m2,412.169381,290569.521157,5.0,comparable,
83501:001:0233,14.0743,attribute:mets,reported_m2,412.169381,2828.524907,5.0,comparable,
83501:001:0234,0.0131,attribute:mets,reported_m2,412.169381,3146231.152672,5.0,comparable,
83501:001:0238,3.497,geometry,capped_to_land_area,412.169381,11686.370632,5.0,comparable,
83501:001:0247,0.1091,geometry,capped_to_land_area,412.169381,377690.450046,5.0,comparable,
83501:001:0255,4.0532,attribute:mets,reported_m2,412.169381,10068.986998,5.0,comparable,
83501:001:0256,0.0989,attribute:mets,reported_m2,412.169381,416653.671385,5.0,comparable,
83501:001:0257,2.2624,attribute:mets,reported_m2,412.169381,18118.23643,5.0,comparable,
83501:001:0263,0.8798,geometry,capped_to_land_area,412.169381,46748.076949,5.0,comparable,
83501:001:0264,1.3932,geometry,capped_to_land_area,412.169381,29484.365561,5.0,comparable,
83501:001:0265,5.8099,geometry,capped_to_land_area,412.169381,6994.259471,5.0,comparable,
83501:001:0266,5.8083,geometry,capped_to_land_area,412.169381,6996.213711,5.0,comparable,
83501:001:0282,0.6711,geometry,capped_to_land_area,412.169381,61316.984205,5.0,comparable,
83501:001:0283,3.7503,geometry,capped_to_land_area,412.169381,10890.304269,5.0,comparable,
83501:001:0286,0.6385,geometry,capped_to_land_area,412.169381,64452.761316,5.0,comparable,
83501:001:0294,0.3138,geometry,capped_to_land_area,412.169381,131247.795092,5.0,comparable,
83501:001:0295,0.032679,geometry,geodesic_wgs84_pyproj,412.169381,1261166.81049,5.0,comparable,
83501:001:0306,1.4029,geometry,capped_to_land_area,412.169381,29279.81189,5.0,comparable,
83501:001:0310,1.236,geometry,capped_to_land_area,412.169381,33247.037298,5.0,comparable,
83501:001:0311,9.0491,geometry,capped_to_land_area,412.169381,4454.810766,5.0,comparable,
83501:001:0314,0.1398,geometry,capped_to_land_area,412.169381,294727.883405,5.0,comparable,
83501:001:0320,0.1879,geometry,capped_to_land_area,412.169381,219255.711016,5.0,comparable,
83501:001:0330,0.2452,geometry,capped_to_land_area,412.169381,167995.179853,5.0,comparable,
83501:001:0351,4.8267,geometry,capped_to_land_area,412.169381,8439.361904,5.0,comparable,
83501:001:0352,0.4191,geometry,capped_to_land_area,412.169381,98246.308995,5.0,comparable,
83501:001:0355,0.7071,geometry,capped_to_land_area,412.169381,58190.111865,5.0,comparable,
83501:001:0368,0.3579,attribute:mets,reported_m2,412.169381,115063.280525,5.0,comparable,
83501:001:0396,0.6135,geometry,capped_to_land_area,412.169381,67083.273187,5.0,comparable,
83501:001:0409,3.0845,geometry,capped_to_land_area,412.169381,13262.599481,5.0,comparable,
83501:001:0410,0.4203,geometry,capped_to_land_area,412.169381,97965.520105,5.0,comparable,
83501:001:0413,2.7067,attribute:mets,reported_m2,412.169381,15127.745262,5.0,comparable,
83501:001:0414,3.7603,attribute:mets,reported_m2,412.169381,10861.077068,5.0,comparable,
83501:001:0420,1.1344,geometry,capped_to_land_area,412.169381,36233.690145,5.0,comparable,
83501:001:0421,4.3337,geometry,capped_to_land_area,412.169381,9410.79634,5.0,comparable,
83501:001:0422,0.7626,geometry,capped_to_land_area,412.169381,53947.912536,5.0,comparable,
91201:001:0001,0.0052,geometry,capped_to_land_area,412.169381,7926234.25,5.0,comparable,
91201:001:0002,0.6262,geometry,capped_to_land_area,412.169381,65720.725168,5.0,comparable,
91201:001:0003,0.1868,geometry,capped_to_land_area,412.169381,220547.420236,5.0,comparable,
91201:001:0004,0.113091,geometry,geodesic_wgs84_pyproj,412.169381,364358.162895,5.0,comparable,
91201:001:0005,0.0792,geometry,capped_to_land_area,412.169381,520315.885101,5.0,comparable,
91201:001:0008,0.0389,geometry,capped_to_land_area,412.169381,1059461.390746,5.0,comparable,
91201:001:0009,0.004492,geometry,geodesic_wgs84_pyproj,412.169381,9175531.81211,5.0,comparable,
91201:001:0010,0.184,geometry,capped_to_land_area,412.169381,223905.09837,5.0,comparable,
91201:001:0011,0.189275,geometry,geodesic_wgs84_pyproj,412.169381,217662.187822,5.0,comparable,
91201:001:0012,0.2856,geometry,capped_to_land_area,412.169381,144217.010154,5.0,comparable,
91201:001:0013,0.1131,geometry,capped_to_land_area,412.169381,364329.16092,5.0,comparable,
91201:001:0014,0.121594,geometry,geodesic_wgs84_pyproj,412.169381,338871.808642,5.0,comparable,
91201:001:0015,0.55,geometry,capped_to_land_area,412.169381,74839.887455,5.0,comparable,
91201:001:0016,0.119866,geometry,geodesic_wgs84_pyproj,412.169381,343758.459446,5.0,comparable,
91201:001:0017,0.150383,geometry,geodesic_wgs84_pyproj,412.169381,273979.77032,5.0,comparable,
91201:001:0018,0.1211,geometry,capped_to_land_area,412.169381,340254.5673,5.0,comparable,
91201:001:0019,0.1196,geometry,capped_to_land_area,412.169381,344523.228261,5.0,comparable,
91201:001:0020,0.1146,geometry,capped_to_land_area,412.169381,359559.145724,5.0,comparable,
91201:001:0021,0.0927,geometry,capped_to_land_area,412.169381,444527.16397,5.0,comparable,
91201:001:0022,2.1303,geometry,capped_to_land_area,412.169381,19247.950101,5.0,comparable,
91201:001:0023,0.7993,geometry,capped_to_land_area,412.169381,51466.293131,5.0,comparable,
91201:001:0024,0.3258,attribute:mets,reported_m2,412.169381,126409.93892,5.0,comparable,
91201:001:0025,0.0253,attribute:mets,reported_m2,412.169381,1629027.988142,5.0,comparable,
91201:001:0026,0.7626,geometry,capped_to_land_area,412.169381,53947.912536,5.0,comparable,
91201:001:0027,0.100184,geometry,geodesic_wgs84_pyproj,412.169381,411312.382217,5.0,comparable,
91201:001:0028,0.2713,geometry,geodesic_wgs84_pyproj,412.169381,151823.841135,5.0,comparable,
91201:001:0029,0.1733,geometry,capped_to_land_area,412.169381,237735.765147,5.0,comparable,
91201:001:0030,0.3799,geometry,capped_to_land_area,412.169381,108394.177678,5.0,comparable,
91201:001:0031,0.1862,geometry,capped_to_land_area,412.169381,221258.42159,5.0,comparable,
91201:001:0032,0.232588,geometry,geodesic_wgs84_pyproj,412.169381,177110.080056,5.0,comparable,
91201:001:0033,0.1203,geometry,capped_to_land_area,412.169381,342517.939318,5.0,comparable,
91201:001:0034,0.041473,geometry,geodesic_wgs84_pyproj,412.169381,993725.816796,5.0,comparable,
91201:001:0035,0.5246,geometry,capped_to_land_area,412.169381,78468.315097,5.0,comparable,
91201:001:0037,0.1621,geometry,capped_to_land_area,412.169381,254168.587909,5.0,comparable,
91201:001:0038,0.0347,geometry,capped_to_land_area,412.169381,1187708.014409,5.0,comparable,
91201:001:0039,0.1202,geometry,capped_to_land_area,412.169381,342802.979201,5.0,comparable,
91201:001:0040,0.201094,geometry,geodesic_wgs84_pyproj,412.169381,204863.539937,5.0,comparable,
91201:001:0041,0.0862,attribute:mets,reported_m2,412.169381,478054.734339,5.0,comparable,
91201:001:0042,0.189088,geometry,geodesic_wgs84_pyproj,412.169381,217877.545376,5.0,comparable,
91201:001:0043,0.1469,geometry,capped_to_land_area,412.169381,280478.20354,5.0,comparable,
91201:001:0044,0.1432,geometry,capped_to_land_area,412.169381,287727.780028,5.0,comparable,
91201:001:0047,0.005573,geometry,geodesic_wgs84_pyproj,412.169381,7395725.964472,5.0,comparable,
91201:001:0048,0.2316,geometry,capped_to_land_area,412.169381,177866.053972,5.0,comparable,
91201:001:0050,0.2652,geometry,capped_to_land_area,412.169381,155318.318627,5.0,comparable,
91201:001:0053,0.1875,geometry,capped_to_land_area,412.169381,219723.669867,5.0,comparable,
91201:001:0054,0.2413,geometry,capped_to_land_area,412.169381,170712.010361,5.0,comparable,
91201:001:0055,0.13,geometry,capped_to_land_area,412.169381,316953.37,5.0,comparable,
91201:001:0057,0.178,geometry,capped_to_land_area,412.169381,231455.832022,5.0,comparable,
91201:001:0058,0.1891,geometry,capped_to_land_area,412.169381,217863.71285,5.0,comparable,
91201:001:0059,0.1247,geometry,capped_to_land_area,412.169381,330428.773857,5.0,comparable,
91201:001:0060,0.119588,geometry,geodesic_wgs84_pyproj,412.169381,344557.809312,5.0,comparable,
91201:001:0061,0.188995,geometry,geodesic_wgs84_pyproj,412.169381,217984.807005,5.0,comparable,
91201:001:0062,0.0816,geometry,capped_to_land_area,412.169381,505009.535539,5.0,comparable,
91201:001:0063,0.12,geometry,capped_to_land_area,412.169381,343374.484167,5.0,comparable,
91201:001:0064,0.5863,geometry,capped_to_land_area,412.169381,70200.08204,5.0,comparable,
91201:001:0065,0.111482,geometry,geodesic_wgs84_pyproj,412.169381,369618.323137,5.0,comparable,
91201:001:0066,0.179982,geometry,geodesic_wgs84_pyproj,412.169381,228905.890033,5.0,comparable,
91201:001:0067,0.1024,geometry,capped_to_land_area,412.169381,402409.161133,5.0,comparable,
91201:001:0068,0.1177,geometry,capped_to_land_area,412.169381,350086.389975,5.0,comparable,
91201:001:0069,0.0052,geometry,capped_to_land_area,412.169381,7926234.25,5.0,comparable,
91201:001:0070,0.1193,geometry,capped_to_land_area,412.169381,345389.841576,5.0,comparable,
91201:001:0071,0.006,geometry,capped_to_land_area,412.169381,6869389.683333,5.0,comparable,
91201:001:0072,0.010584,geometry,geodesic_wgs84_pyproj,412.169381,3894168.527967,5.0,comparable,
91201:001:0073,0.005361,geometry,geodesic_wgs84_pyproj,412.169381,7688192.874464,5.0,comparable,
91201:001:0074,0.0755,geometry,capped_to_land_area,412.169381,545819.709934,5.0,comparable,
91201:001:0076,0.0054,geometry,capped_to_land_area,412.169381,7632666.314815,5.0,comparable,
91201:001:0077,0.9348,geometry,capped_to_land_area,412.169381,43991.718122,5.0,comparable,
91201:001:0078,0.1537,geometry,capped_to_land_area,412.169381,268064.854262,5.0,comparable,
91201:001:0079,0.151799,geometry,geodesic_wgs84_pyproj,412.169381,271423.120047,5.0,comparable,
91201:001:0080,0.1219,geometry,capped_to_land_area,412.169381,338020.903199,5.0,comparable,
91201:001:0081,0.1408,geometry,capped_to_land_area,412.169381,292633.935369,5.0,comparable,
91201:001:0082,0.2297,geometry,capped_to_land_area,412.169381,179338.128428,5.0,comparable,
91201:001:0084,0.0962,geometry,capped_to_land_area,412.169381,428350.5,5.0,comparable,
91201:001:0085,0.099495,geometry,geodesic_wgs84_pyproj,412.169381,414161.401075,5.0,comparable,
91201:001:0086,1.8536,geometry,capped_to_land_area,412.169381,22136.155643,5.0,comparable,
91201:001:0089,0.028589,geometry,geodesic_wgs84_pyproj,412.169381,1441606.184197,5.0,comparable,
91201:001:0090,0.1201,geometry,capped_to_land_area,412.169381,343088.493755,5.0,comparable,
91201:001:0091,0.349,geometry,capped_to_land_area,412.169381,118000.109169,5.0,comparable,
91201:001:0092,0.06047,geometry,geodesic_wgs84_pyproj,412.169381,681509.692409,5.0,comparable,
91201:001:0095,0.113997,geometry,geodesic_wgs84_pyproj,412.169381,361461.603376,5.0,comparable,
91201:001:0096,0.1841,geometry,capped_to_land_area,412.169381,223783.422596,5.0,comparable,
91201:001:0097,0.5458,geometry,capped_to_land_area,412.169381,75416.559362,5.0,comparable,
91201:001:0098,0.2331,geometry,capped_to_land_area,412.169381,176720.84127,5.0,comparable,
91201:001:0099,0.14,attribute:mets,reported_m2,412.169381,294306.700714,5.0,comparable,
91201:001:0100,0.1197,geometry,capped_to_land_area,412.169381,344235.322473,5.0,comparable,
91201:001:0101,1.6222,geometry,capped_to_land_area,412.169381,25308.049624,5.0,comparable,
91201:001:0102,0.0324,geometry,capped_to_land_area,412.169381,1272027.719136,5.0,comparable,
91201:001:0103,2.207,geometry,capped_to_land_area,412.169381,18575.54966,5.0,comparable,
91201:001:0104,0.1604,geometry,capped_to_land_area,412.169381,256863.454489,5.0,comparable,
91201:001:0105,0.0902,attribute:mets,reported_m2,412.169381,456850.533259,5.0,comparable,
91201:001:0107,0.2562,geometry,capped_to_land_area,412.169381,160777.978532,5.0,comparable,
91201:001:0108,0.0527,geometry,capped_to_land_area,412.169381,782005.087287,5.0,comparable,
91201:001:0109,2.0972,geometry,capped_to_land_area,412.169381,19553.317805,5.0,comparable,
91201:001:0110,0.1198,geometry,capped_to_land_area,412.169381,343947.897329,5.0,comparable,
91201:001:0111,1.1327,geometry,capped_to_land_area,412.169381,36288.221153,5.0,comparable,
91201:001:0112,0.0701,attribute:mets,reported_m2,412.169381,587873.439372,5.0,comparable,
91201:001:0113,0.0377,geometry,capped_to_land_area,412.169381,1093187.482759,5.0,comparable,
91201:001:0114,0.077294,geometry,geodesic_wgs84_pyproj,412.169381,533148.869252,5.0,comparable,
91201:001:0116,0.191299,geometry,geodesic_wgs84_pyproj,412.169381,215358.199468,5.0,comparable,
91201:001:0117,0.1902,geometry,capped_to_land_area,412.169381,216603.144585,5.0,comparable,
91201:001:0118,0.1894,geometry,capped_to_land_area,412.169381,217518.469377,5.0,comparable,
91201:001:0119,0.003769,geometry,geodesic_wgs84_pyproj,412.169381,10935675.56381,5.0,comparable,
91201:001:0120,0.12,geometry,capped_to_land_area,412.169381,343374.484167,5.0,comparable,
91201:001:0121,0.010781,geometry,geodesic_wgs84_pyproj,412.169381,3823008.99731,5.0,comparable,
91201:001:0122,0.187286,geometry,geodesic_wgs84_pyproj,412.169381,219974.848627,5.0,comparable,
91201:001:0123,0.0063,geometry,capped_to_land_area,412.169381,6542271.126984,5.0,comparable,
91201:001:0124,4.3308,attribute:mets,reported_m2,412.169381,9417.164981,5.0,comparable,
91201:001:0125,0.131568,geometry,geodesic_wgs84_pyproj,412.169381,313174.794023,5.0,comparable,
91201:001:0126,0.4031,geometry,capped_to_land_area,412.169381,102149.908459,5.0,comparable,
91201:001:0127,0.7715,geometry,capped_to_land_area,412.169381,53324.417498,5.0,comparable,
91201:001:0130,0.0658,geometry,capped_to_land_area,412.169381,626297.235562,5.0,comparable,
91201:001:0131,0.207,geometry,capped_to_land_area,412.169381,199015.642995,5.0,comparable,
91201:001:0132,0.096471,geometry,geodesic_wgs84_pyproj,412.169381,427146.924983,5.0,comparable,
91201:001:0134,0.2113,geometry,geodesic_wgs84_pyproj,412.169381,194963.597255,5.0,comparable,
91201:001:0136,0.212581,geometry,geodesic_wgs84_pyproj,412.169381,193788.156044,5.0,comparable,
91201:001:0138,0.0645,geometry,capped_to_land_area,412.169381,638922.296124,5.0,comparable,
91201:001:0139,0.2695,geometry,capped_to_land_area,412.169381,152838.545826,5.0,comparable,
91201:001:0140,0.12,geometry,capped_to_land_area,412.169381,343374.484167,5.0,comparable,
91201:001:0141,0.190095,geometry,geodesic_wgs84_pyproj,412.169381,216722.841737,5.0,comparable,
91201:001:0143,1.0829,geometry,capped_to_land_area,412.169381,37961.629052,5.0,comparable,
91201:001:0144,2.0064,geometry,capped_to_land_area,412.169381,20442.732307,5.0,comparable,
91201:001:0146,1.7314,geometry,capped_to_land_area,412.169381,23705.5551,5.0,comparable,
91201:001:0147,0.3931,geometry,capped_to_land_area,412.169381,104751.025439,5.0,comparable,
91201:001:0148,1.4595,geometry,capped_to_land_area,412.169381,28140.450908,5.0,comparable,
91201:001:0149,0.6807,geometry,capped_to_land_area,412.169381,60450.812546,5.0,comparable,
91201:001:0150,0.2472,geometry,capped_to_land_area,412.169381,166635.186489,5.0,comparable,
91201:001:0152,0.0457,geometry,capped_to_land_area,412.169381,901802.365427,5.0,comparable,
91201:001:0153,0.0457,geometry,capped_to_land_area,412.169381,901802.365427,5.0,comparable,
91201:001:0154,0.7926,geometry,capped_to_land_area,412.169381,51902.192909,5.0,comparable,
91201:001:0155,0.5051,geometry,capped_to_land_area,412.169381,81501.540487,5.0,comparable,
91201:001:0158,0.5526,geometry,capped_to_land_area,412.169381,74487.292979,5.0,comparable,
91201:001:0159,0.47,geometry,capped_to_land_area,412.169381,87595.612979,5.0,comparable,
91201:001:0160,0.12,geometry,capped_to_land_area,412.169381,343374.484167,5.0,comparable,
91201:001:0161,0.046195,geometry,geodesic_wgs84_pyproj,412.169381,892138.079879,5.0,comparable,
91201:001:0162,0.2329,geometry,capped_to_land_area,412.169381,176872.683985,5.0,comparable,
91201:001:0163,0.1079,geometry,capped_to_land_area,412.169381,381892.012048,5.0,comparable,
91201:001:0164,0.395,geometry,capped_to_land_area,412.169381,104246.678734,5.0,comparable,
91201:001:0165,0.2894,geometry,capped_to_land_area,412.169381,142322.039046,5.0,comparable,
91201:001:0166,0.3103,geometry,capped_to_land_area,412.169381,132729.320335,5.0,comparable,
91201:001:0170,0.6338,geometry,capped_to_land_area,412.169381,64931.458031,5.0,comparable,
91201:001:0179,0.1193,geometry,capped_to_land_area,412.169381,345389.841576,5.0,comparable,
91201:001:0180,0.1194,geometry,capped_to_land_area,412.169381,345100.4866,5.0,comparable,
91201:001:0181,0.1213,geometry,capped_to_land_area,412.169381,339693.389118,5.0,comparable,
91201:001:0182,0.5948,geometry,capped_to_land_area,412.169381,69195.457465,5.0,comparable,
91201:001:0183,0.0838,attribute:mets,reported_m2,412.169381,491748.903341,5.0,comparable,
91201:001:0184,0.0841,geometry,capped_to_land_area,412.169381,489994.388823,5.0,comparable,
91201:001:0185,0.0547,geometry,capped_to_land_area,412.169381,753408.923218,5.0,comparable,
91201:001:0186,0.046,geometry,capped_to_land_area,412.169381,895920.393478,5.0,comparable,
91201:001:0187,0.2164,geometry,capped_to_land_area,412.169381,190366.442237,5.0,comparable,
91201:001:0188,0.1399,geometry,capped_to_land_area,412.169381,294517.14153,5.0,comparable,
91201:001:0189,0.006481,geometry,geodesic_wgs84_pyproj,412.169381,6359557.167104,5.0,comparable,
91201:001:0190,0.1879,geometry,capped_to_land_area,412.169381,219255.711016,5.0,comparable,
91201:001:0192,0.1085,geometry,capped_to_land_area,412.169381,379779.613825,5.0,comparable,
91201:001:0193,1.0874,geometry,capped_to_land_area,412.169381,37804.118172,5.0,comparable,
91201:001:0194,0.1519,geometry,capped_to_land_area,412.169381,271242.581303,5.0,comparable,
91201:001:0195,0.0577,geometry,capped_to_land_area,412.169381,714231.682842,5.0,comparable,
91201:001:0196,0.0124,attribute:mets,reported_m2,412.169381,3323846.620968,5.0,comparable,
91201:001:0197,0.5806,geometry,capped_to_land_area,412.169381,70890.248192,5.0,comparable,
91201:001:0198,0.0239,attribute:mets,reported_m2,412.169381,1724458.079498,5.0,comparable,
91201:001:0199,0.122077,geometry,geodesic_wgs84_pyproj,412.169381,337530.660157,5.0,comparable,
91201:001:0200,0.120897,geometry,geodesic_wgs84_pyproj,412.169381,340826.061854,5.0,comparable,
91201:001:0201,0.7094,attribute:mets,reported_m2,412.169381,58001.125035,5.0,comparable,
91201:001:0202,2.9498,attribute:mets,reported_m2,412.169381,13872.790732,5.0,comparable,
91201:001:0203,0.2892,geometry,capped_to_land_area,412.169381,142420.532849,5.0,comparable,
91201:001:0204,4.9905,geometry,capped_to_land_area,412.169381,8159.079872,5.0,comparable,
91201:001:0205,0.5459,geometry,capped_to_land_area,412.169381,75402.725957,5.0,comparable,
91201:001:0206,0.2557,geometry,capped_to_land_area,412.169381,161092.561987,5.0,comparable,
91201:001:0208,0.6015,attribute:mets,reported_m2,412.169381,68423.587864,5.0,comparable,
91201:001:0209,0.2943,geometry,capped_to_land_area,412.169381,139950.75807,5.0,comparable,
91201:001:0210,0.12,geometry,capped_to_land_area,412.169381,343374.484167,5.0,comparable,
91201:001:0211,0.2617,geometry,capped_to_land_area,412.169381,157396.897593,5.0,comparable,
91201:001:0212,15.7424,geometry,capped_to_land_area,412.169381,2518.211842,5.0,comparable,
91201:001:0213,0.4823,geometry,capped_to_land_area,412.169381,85359.12938,5.0,comparable,
91201:001:0215,0.4658,geometry,capped_to_land_area,412.169381,88386.341992,5.0,comparable,
91201:001:0216,0.10887,geometry,geodesic_wgs84_pyproj,412.169381,378488.574447,5.0,comparable,
91201:001:0217,0.0231,geometry,capped_to_land_area,412.169381,1784183.034632,5.0,comparable,
91201:001:0218,0.1211,geometry,capped_to_land_area,412.169381,340254.5673,5.0,comparable,
91201:001:0219,0.1208,geometry,capped_to_land_area,412.169381,341099.818709,5.0,comparable,
91201:001:0220,0.119771,geometry,geodesic_wgs84_pyproj,412.169381,344031.201209,5.0,comparable,
91201:001:0221,0.2686,geometry,capped_to_land_area,412.169381,153350.998138,5.0,comparable,
91201:001:0222,0.1194,geometry,capped_to_land_area,412.169381,345100.4866,5.0,comparable,
91201:001:0223,1.2082,geometry,capped_to_land_area,412.169381,34014.333802,5.0,comparable,
91201:001:0224,0.112185,geometry,geodesic_wgs84_pyproj,412.169381,367301.507332,5.0,comparable,
91201:001:0225,0.1409,geometry,capped_to_land_area,412.169381,292426.175302,5.0,comparable,
91201:001:0226,0.2926,geometry,capped_to_land_area,412.169381,140764.450103,5.0,comparable,
91201:001:0227,0.0253,attribute:mets,reported_m2,412.169381,1629027.988142,5.0,comparable,
91201:001:0228,0.092971,geometry,geodesic_wgs84_pyproj,412.169381,443231.125835,5.0,comparable,
91201:001:0229,0.0784,geometry,capped_to_land_area,412.169381,525626.251276,5.0,comparable,
91201:001:0230,0.119874,geometry,geodesic_wgs84_pyproj,412.169381,343735.511454,5.0,comparable,
91201:001:0231,0.4095,geometry,capped_to_land_area,412.169381,100551.863492,5.0,comparable,
91201:001:0232,0.0115,attribute:mets,reported_m2,412.169381,3583981.573913,5.0,comparable,
91201:001:0233,0.1584,geometry,capped_to_land_area,412.169381,260107.942551,5.0,comparable,
91201:001:0234,0.0163,attribute:mets,reported_m2,412.169381,2528546.509202,5.0,comparable,
91201:001:0235,0.0093,attribute:mets,reported_m2,412.169381,4431828.827957,5.0,comparable,
91201:001:0236,0.8948,geometry,capped_to_land_area,412.169381,45962.738154,5.0,comparable,
91201:001:0237,0.4082,geometry,capped_to_land_area,412.169381,100872.410828,5.0,comparable,
91201:001:0238,0.0775,geometry,capped_to_land_area,412.169381,531731.459355,5.0,comparable,
91201:001:0239,0.2382,geometry,capped_to_land_area,412.169381,172935.004618,5.0,comparable,
91201:001:0240,0.194987,geometry,geodesic_wgs84_pyproj,412.169381,211283.005534,5.0,comparable,
91201:001:0241,0.042089,geometry,geodesic_wgs84_pyproj,412.169381,979180.526979,5.0,comparable,
91201:001:0242,0.4803,geometry,capped_to_land_area,412.169381,85714.986675,5.0,comparable,
91201:001:0243,0.079,attribute:mets,reported_m2,412.169381,521633.393671,5.0,comparable,
91201:001:0244,0.0701,attribute:mets,reported_m2,412.169381,587873.439372,5.0,comparable,
91201:001:0245,0.8396,geometry,capped_to_land_area,412.169381,48991.160195,5.0,comparable,
91201:001:0246,0.249,geometry,capped_to_land_area,412.169381,165429.871888,5.0,comparable,
91201:001:0247,0.4654,geometry,capped_to_land_area,412.169381,88462.393855,5.0,comparable,
91201:001:0248,0.208383,geometry,geodesic_wgs84_pyproj,412.169381,197694.148755,5.0,comparable,
91201:001:0249,0.5497,geometry,capped_to_land_area,412.169381,74880.786065,5.0,comparable,
91201:001:0250,0.1197,geometry,capped_to_land_area,412.169381,344235.322473,5.0,comparable,
91201:001:0251,0.7542,geometry,capped_to_land_area,412.169381,54549.878149,5.0,comparable,
91201:001:0252,0.01046,geometry,geodesic_wgs84_pyproj,412.169381,3940333.852772,5.0,comparable,
91201:001:0254,0.2182,geometry,capped_to_land_area,412.169381,188795.225023,5.0,comparable,
91201:001:0255,2.8082,attribute:mets,reported_m2,412.169381,14577.351364,5.0,comparable,
91201:001:0256,0.0033,attribute:mets,reported_m2,412.169381,12489881.242424,5.0,comparable,
91201:001:0257,0.0089,attribute:mets,reported_m2,412.169381,4631016.640449,5.0,comparable,
